Time,Data,Method,Lower_Bound,Upper_Bound
110566,0.0032747311,IQR_1.5,-0.0022874022,0.0011521421
110567,0.0032050724,IQR_1.5,-0.0022874022,0.0011521421
110568,0.0031951352,IQR_1.5,-0.0022874022,0.0011521421
110569,0.0032507193,IQR_1.5,-0.0022874022,0.0011521421
110570,0.0032159789,IQR_1.5,-0.0022874022,0.0011521421
110571,0.0032392363,IQR_1.5,-0.0022874022,0.0011521421
110572,0.0032840979,IQR_1.5,-0.0022874022,0.0011521421
110573,0.0032833044,IQR_1.5,-0.0022874022,0.0011521421
110574,0.0030330049,IQR_1.5,-0.0022874022,0.0011521421
110575,0.0049953884,IQR_1.5,-0.0022874022,0.0011521421
110576,0.0050019780,IQR_1.5,-0.0022874022,0.0011521421
110577,0.0029880372,IQR_1.5,-0.0022874022,0.0011521421
110578,0.0028622532,IQR_1.5,-0.0022874022,0.0011521421
110579,0.0028346954,IQR_1.5,-0.0022874022,0.0011521421
110580,0.0046347347,IQR_1.5,-0.0022874022,0.0011521421
110581,0.0026893073,IQR_1.5,-0.0022874022,0.0011521421
110582,0.0026123673,IQR_1.5,-0.0022874022,0.0011521421
110583,0.0026000254,IQR_1.5,-0.0022874022,0.0011521421
110584,0.0025670682,IQR_1.5,-0.0022874022,0.0011521421
110585,0.0025542111,IQR_1.5,-0.0022874022,0.0011521421
110586,0.0025031394,IQR_1.5,-0.0022874022,0.0011521421
110587,0.0022103817,IQR_1.5,-0.0022874022,0.0011521421
110588,0.0021393001,IQR_1.5,-0.0022874022,0.0011521421
110589,0.0020645163,IQR_1.5,-0.0022874022,0.0011521421
110590,0.0020108616,IQR_1.5,-0.0022874022,0.0011521421
110591,0.0020784098,IQR_1.5,-0.0022874022,0.0011521421
110592,0.0022835205,IQR_1.5,-0.0022874022,0.0011521421
110593,0.0021081525,IQR_1.5,-0.0022874022,0.0011521421
110594,0.0020402966,IQR_1.5,-0.0022874022,0.0011521421
110595,0.0021207046,IQR_1.5,-0.0022874022,0.0011521421
110596,0.0022592379,IQR_1.5,-0.0022874022,0.0011521421
110597,0.0024039540,IQR_1.5,-0.0022874022,0.0011521421
110598,0.0024810727,IQR_1.5,-0.0022874022,0.0011521421
110599,0.0025794993,IQR_1.5,-0.0022874022,0.0011521421
110600,0.0025150967,IQR_1.5,-0.0022874022,0.0011521421
110601,0.0025382470,IQR_1.5,-0.0022874022,0.0011521421
110602,0.0026203508,IQR_1.5,-0.0022874022,0.0011521421
110603,0.0025647930,IQR_1.5,-0.0022874022,0.0011521421
110604,0.0025653932,IQR_1.5,-0.0022874022,0.0011521421
110605,0.0025299850,IQR_1.5,-0.0022874022,0.0011521421
110606,0.0023723086,IQR_1.5,-0.0022874022,0.0011521421
110607,0.0023131450,IQR_1.5,-0.0022874022,0.0011521421
110608,0.0021647895,IQR_1.5,-0.0022874022,0.0011521421
110609,0.0020620762,IQR_1.5,-0.0022874022,0.0011521421
110610,0.0018806020,IQR_1.5,-0.0022874022,0.0011521421
110611,0.0018333286,IQR_1.5,-0.0022874022,0.0011521421
110612,0.0017776926,IQR_1.5,-0.0022874022,0.0011521421
110613,0.0016212055,IQR_1.5,-0.0022874022,0.0011521421
110614,0.0015375703,IQR_1.5,-0.0022874022,0.0011521421
110615,0.0016009271,IQR_1.5,-0.0022874022,0.0011521421
110616,0.0017127322,IQR_1.5,-0.0022874022,0.0011521421
110617,0.0017670409,IQR_1.5,-0.0022874022,0.0011521421
110618,0.0016362091,IQR_1.5,-0.0022874022,0.0011521421
110619,0.0016257160,IQR_1.5,-0.0022874022,0.0011521421
110621,0.0012145088,IQR_1.5,-0.0022874022,0.0011521421
110622,0.0012288433,IQR_1.5,-0.0022874022,0.0011521421
110623,0.0012645004,IQR_1.5,-0.0022874022,0.0011521421
110624,0.0014022604,IQR_1.5,-0.0022874022,0.0011521421
110625,0.0015078214,IQR_1.5,-0.0022874022,0.0011521421
110626,0.0016219664,IQR_1.5,-0.0022874022,0.0011521421
110627,0.0016989618,IQR_1.5,-0.0022874022,0.0011521421
110628,0.0016995826,IQR_1.5,-0.0022874022,0.0011521421
110629,0.0016358624,IQR_1.5,-0.0022874022,0.0011521421
110630,0.0015801075,IQR_1.5,-0.0022874022,0.0011521421
110631,0.0015985229,IQR_1.5,-0.0022874022,0.0011521421
110632,0.0015729242,IQR_1.5,-0.0022874022,0.0011521421
110633,0.0015996667,IQR_1.5,-0.0022874022,0.0011521421
110634,0.0015787393,IQR_1.5,-0.0022874022,0.0011521421
110635,0.0015638865,IQR_1.5,-0.0022874022,0.0011521421
110636,0.0025786890,IQR_1.5,-0.0022874022,0.0011521421
110637,0.0015338684,IQR_1.5,-0.0022874022,0.0011521421
110638,0.0015997203,IQR_1.5,-0.0022874022,0.0011521421
110639,0.0016599010,IQR_1.5,-0.0022874022,0.0011521421
110640,0.0016140016,IQR_1.5,-0.0022874022,0.0011521421
110641,0.0013733917,IQR_1.5,-0.0022874022,0.0011521421
110642,0.0012684740,IQR_1.5,-0.0022874022,0.0011521421
110643,0.0012238621,IQR_1.5,-0.0022874022,0.0011521421
110644,0.0014314337,IQR_1.5,-0.0022874022,0.0011521421
110718,0.0011979532,IQR_1.5,-0.0022874022,0.0011521421
110719,0.0011931999,IQR_1.5,-0.0022874022,0.0011521421
110720,0.0012096579,IQR_1.5,-0.0022874022,0.0011521421
110723,0.0029155819,IQR_1.5,-0.0022874022,0.0011521421
110725,0.0029849126,IQR_1.5,-0.0022874022,0.0011521421
110726,0.0025587738,IQR_1.5,-0.0022874022,0.0011521421
110731,0.0025682130,IQR_1.5,-0.0022874022,0.0011521421
110733,0.0015244340,IQR_1.5,-0.0022874022,0.0011521421
110734,0.0015388955,IQR_1.5,-0.0022874022,0.0011521421
110735,0.0015460695,IQR_1.5,-0.0022874022,0.0011521421
110736,0.0019615849,IQR_1.5,-0.0022874022,0.0011521421
110737,0.0016732529,IQR_1.5,-0.0022874022,0.0011521421
110739,0.0030890782,IQR_1.5,-0.0022874022,0.0011521421
110740,0.0016666653,IQR_1.5,-0.0022874022,0.0011521421
110741,0.0018076767,IQR_1.5,-0.0022874022,0.0011521421
110742,0.0019228483,IQR_1.5,-0.0022874022,0.0011521421
110743,0.0021046731,IQR_1.5,-0.0022874022,0.0011521421
110744,0.0022320885,IQR_1.5,-0.0022874022,0.0011521421
110745,0.0022175547,IQR_1.5,-0.0022874022,0.0011521421
110746,0.0022851375,IQR_1.5,-0.0022874022,0.0011521421
110747,0.0024309985,IQR_1.5,-0.0022874022,0.0011521421
110748,0.0022926645,IQR_1.5,-0.0022874022,0.0011521421
110749,0.0023515429,IQR_1.5,-0.0022874022,0.0011521421
110750,0.0025310370,IQR_1.5,-0.0022874022,0.0011521421
110751,0.0024496093,IQR_1.5,-0.0022874022,0.0011521421
110752,0.0031771406,IQR_1.5,-0.0022874022,0.0011521421
110753,0.0016838305,IQR_1.5,-0.0022874022,0.0011521421
110754,0.0023504007,IQR_1.5,-0.0022874022,0.0011521421
110755,0.0021998731,IQR_1.5,-0.0022874022,0.0011521421
110756,0.0018387467,IQR_1.5,-0.0022874022,0.0011521421
110757,0.0018440610,IQR_1.5,-0.0022874022,0.0011521421
110758,0.0031807090,IQR_1.5,-0.0022874022,0.0011521421
110759,0.0018466668,IQR_1.5,-0.0022874022,0.0011521421
110760,0.0018316439,IQR_1.5,-0.0022874022,0.0011521421
110762,0.0019275884,IQR_1.5,-0.0022874022,0.0011521421
110763,0.0033138988,IQR_1.5,-0.0022874022,0.0011521421
110764,0.0033672454,IQR_1.5,-0.0022874022,0.0011521421
110765,0.0019445141,IQR_1.5,-0.0022874022,0.0011521421
110766,0.0021322656,IQR_1.5,-0.0022874022,0.0011521421
110767,0.0020817793,IQR_1.5,-0.0022874022,0.0011521421
110768,0.0020730665,IQR_1.5,-0.0022874022,0.0011521421
110769,0.0020764375,IQR_1.5,-0.0022874022,0.0011521421
110770,0.0021005224,IQR_1.5,-0.0022874022,0.0011521421
110771,0.0019857904,IQR_1.5,-0.0022874022,0.0011521421
110772,0.0020892774,IQR_1.5,-0.0022874022,0.0011521421
110773,0.0040413532,IQR_1.5,-0.0022874022,0.0011521421
110774,0.0021293301,IQR_1.5,-0.0022874022,0.0011521421
110775,0.0021106200,IQR_1.5,-0.0022874022,0.0011521421
110776,0.0021189169,IQR_1.5,-0.0022874022,0.0011521421
110777,0.0020302739,IQR_1.5,-0.0022874022,0.0011521421
110778,0.0021099052,IQR_1.5,-0.0022874022,0.0011521421
110779,0.0019204884,IQR_1.5,-0.0022874022,0.0011521421
110780,0.0021156094,IQR_1.5,-0.0022874022,0.0011521421
110781,0.0020082898,IQR_1.5,-0.0022874022,0.0011521421
110782,0.0021172797,IQR_1.5,-0.0022874022,0.0011521421
110783,0.0021658044,IQR_1.5,-0.0022874022,0.0011521421
110784,0.0021685853,IQR_1.5,-0.0022874022,0.0011521421
110785,0.0022598521,IQR_1.5,-0.0022874022,0.0011521421
110786,0.0022954540,IQR_1.5,-0.0022874022,0.0011521421
110787,0.0022392019,IQR_1.5,-0.0022874022,0.0011521421
110788,0.0023327267,IQR_1.5,-0.0022874022,0.0011521421
110789,0.0023539013,IQR_1.5,-0.0022874022,0.0011521421
110790,0.0024255204,IQR_1.5,-0.0022874022,0.0011521421
110791,0.0025369935,IQR_1.5,-0.0022874022,0.0011521421
110792,0.0025337192,IQR_1.5,-0.0022874022,0.0011521421
110793,0.0025876297,IQR_1.5,-0.0022874022,0.0011521421
110794,0.0026920314,IQR_1.5,-0.0022874022,0.0011521421
110795,0.0026968524,IQR_1.5,-0.0022874022,0.0011521421
110796,0.0027590701,IQR_1.5,-0.0022874022,0.0011521421
110797,0.0027258643,IQR_1.5,-0.0022874022,0.0011521421
110798,0.0027961775,IQR_1.5,-0.0022874022,0.0011521421
110799,0.0028434391,IQR_1.5,-0.0022874022,0.0011521421
110800,0.0028997527,IQR_1.5,-0.0022874022,0.0011521421
110801,0.0029266954,IQR_1.5,-0.0022874022,0.0011521421
110802,0.0027941419,IQR_1.5,-0.0022874022,0.0011521421
110803,0.0028338633,IQR_1.5,-0.0022874022,0.0011521421
110804,0.0028240790,IQR_1.5,-0.0022874022,0.0011521421
110805,0.0028109089,IQR_1.5,-0.0022874022,0.0011521421
110806,0.0028127392,IQR_1.5,-0.0022874022,0.0011521421
110807,0.0027949787,IQR_1.5,-0.0022874022,0.0011521421
110808,0.0027949787,IQR_1.5,-0.0022874022,0.0011521421
110809,0.0027700814,IQR_1.5,-0.0022874022,0.0011521421
110810,0.0027202377,IQR_1.5,-0.0022874022,0.0011521421
110811,0.0027123801,IQR_1.5,-0.0022874022,0.0011521421
110812,0.0027778156,IQR_1.5,-0.0022874022,0.0011521421
110813,0.0027879330,IQR_1.5,-0.0022874022,0.0011521421
110814,0.0027090474,IQR_1.5,-0.0022874022,0.0011521421
110815,0.0027344539,IQR_1.5,-0.0022874022,0.0011521421
110816,0.0027411750,IQR_1.5,-0.0022874022,0.0011521421
110817,0.0027177932,IQR_1.5,-0.0022874022,0.0011521421
110818,0.0027231390,IQR_1.5,-0.0022874022,0.0011521421
110819,0.0027469224,IQR_1.5,-0.0022874022,0.0011521421
110820,0.0027085305,IQR_1.5,-0.0022874022,0.0011521421
110821,0.0027005132,IQR_1.5,-0.0022874022,0.0011521421
110822,0.0027823301,IQR_1.5,-0.0022874022,0.0011521421
110823,0.0028484389,IQR_1.5,-0.0022874022,0.0011521421
110824,0.0028307608,IQR_1.5,-0.0022874022,0.0011521421
110825,0.0028674647,IQR_1.5,-0.0022874022,0.0011521421
110826,0.0028173232,IQR_1.5,-0.0022874022,0.0011521421
110827,0.0028446568,IQR_1.5,-0.0022874022,0.0011521421
110828,0.0028403851,IQR_1.5,-0.0022874022,0.0011521421
110829,0.0028204815,IQR_1.5,-0.0022874022,0.0011521421
110830,0.0029281171,IQR_1.5,-0.0022874022,0.0011521421
110831,0.0029742653,IQR_1.5,-0.0022874022,0.0011521421
110832,0.0031214964,IQR_1.5,-0.0022874022,0.0011521421
110833,0.0030233809,IQR_1.5,-0.0022874022,0.0011521421
110834,0.0029963935,IQR_1.5,-0.0022874022,0.0011521421
110835,0.0029776511,IQR_1.5,-0.0022874022,0.0011521421
110836,0.0030698495,IQR_1.5,-0.0022874022,0.0011521421
110837,0.0031537563,IQR_1.5,-0.0022874022,0.0011521421
110838,0.0031356891,IQR_1.5,-0.0022874022,0.0011521421
110839,0.0030743750,IQR_1.5,-0.0022874022,0.0011521421
110840,0.0030986876,IQR_1.5,-0.0022874022,0.0011521421
110841,0.0029989746,IQR_1.5,-0.0022874022,0.0011521421
110842,0.0030030974,IQR_1.5,-0.0022874022,0.0011521421
110843,0.0029665104,IQR_1.5,-0.0022874022,0.0011521421
110844,0.0030213422,IQR_1.5,-0.0022874022,0.0011521421
110845,0.0030256007,IQR_1.5,-0.0022874022,0.0011521421
110846,0.0029771561,IQR_1.5,-0.0022874022,0.0011521421
110847,0.0029902954,IQR_1.5,-0.0022874022,0.0011521421
110848,0.0030067158,IQR_1.5,-0.0022874022,0.0011521421
110849,0.0030353097,IQR_1.5,-0.0022874022,0.0011521421
110850,0.0030395468,IQR_1.5,-0.0022874022,0.0011521421
110851,0.0029058270,IQR_1.5,-0.0022874022,0.0011521421
110852,0.0028252627,IQR_1.5,-0.0022874022,0.0011521421
110853,0.0027856859,IQR_1.5,-0.0022874022,0.0011521421
110854,0.0027959235,IQR_1.5,-0.0022874022,0.0011521421
110855,0.0027820442,IQR_1.5,-0.0022874022,0.0011521421
110856,0.0027417017,IQR_1.5,-0.0022874022,0.0011521421
110857,0.0027380649,IQR_1.5,-0.0022874022,0.0011521421
110858,0.0027926005,IQR_1.5,-0.0022874022,0.0011521421
110859,0.0028469507,IQR_1.5,-0.0022874022,0.0011521421
110860,0.0027156365,IQR_1.5,-0.0022874022,0.0011521421
110861,0.0026198346,IQR_1.5,-0.0022874022,0.0011521421
110862,0.0024689459,IQR_1.5,-0.0022874022,0.0011521421
110863,0.0024220641,IQR_1.5,-0.0022874022,0.0011521421
110864,0.0024084486,IQR_1.5,-0.0022874022,0.0011521421
110865,0.0023869562,IQR_1.5,-0.0022874022,0.0011521421
110866,0.0022630999,IQR_1.5,-0.0022874022,0.0011521421
110867,0.0021027436,IQR_1.5,-0.0022874022,0.0011521421
110868,0.0018992845,IQR_1.5,-0.0022874022,0.0011521421
110869,0.0019184605,IQR_1.5,-0.0022874022,0.0011521421
110870,0.0019459117,IQR_1.5,-0.0022874022,0.0011521421
110871,0.0019347132,IQR_1.5,-0.0022874022,0.0011521421
110872,0.0018932503,IQR_1.5,-0.0022874022,0.0011521421
110873,0.0017735683,IQR_1.5,-0.0022874022,0.0011521421
110874,0.0017775978,IQR_1.5,-0.0022874022,0.0011521421
110875,0.0019269576,IQR_1.5,-0.0022874022,0.0011521421
110876,0.0021259792,IQR_1.5,-0.0022874022,0.0011521421
110877,0.0022620810,IQR_1.5,-0.0022874022,0.0011521421
110878,0.0023024196,IQR_1.5,-0.0022874022,0.0011521421
110879,0.0023145098,IQR_1.5,-0.0022874022,0.0011521421
110880,0.0023049950,IQR_1.5,-0.0022874022,0.0011521421
110881,0.0022720546,IQR_1.5,-0.0022874022,0.0011521421
110882,0.0024080174,IQR_1.5,-0.0022874022,0.0011521421
110883,0.0023400127,IQR_1.5,-0.0022874022,0.0011521421
110884,0.0021325818,IQR_1.5,-0.0022874022,0.0011521421
110885,0.0020273966,IQR_1.5,-0.0022874022,0.0011521421
110886,0.0018429282,IQR_1.5,-0.0022874022,0.0011521421
110887,0.0018243283,IQR_1.5,-0.0022874022,0.0011521421
110888,0.0018280060,IQR_1.5,-0.0022874022,0.0011521421
110889,0.0018578807,IQR_1.5,-0.0022874022,0.0011521421
110890,0.0017228927,IQR_1.5,-0.0022874022,0.0011521421
110891,0.0015592134,IQR_1.5,-0.0022874022,0.0011521421
110893,0.0012986766,IQR_1.5,-0.0022874022,0.0011521421
110894,0.0012871339,IQR_1.5,-0.0022874022,0.0011521421
110895,0.0012932087,IQR_1.5,-0.0022874022,0.0011521421
110896,0.0013088398,IQR_1.5,-0.0022874022,0.0011521421
110897,0.0013307498,IQR_1.5,-0.0022874022,0.0011521421
110898,0.0014825267,IQR_1.5,-0.0022874022,0.0011521421
110899,0.0014674580,IQR_1.5,-0.0022874022,0.0011521421
110900,0.0014060800,IQR_1.5,-0.0022874022,0.0011521421
110901,0.0014363772,IQR_1.5,-0.0022874022,0.0011521421
110902,0.0015527310,IQR_1.5,-0.0022874022,0.0011521421
110903,0.0016119088,IQR_1.5,-0.0022874022,0.0011521421
110904,0.0017563008,IQR_1.5,-0.0022874022,0.0011521421
110905,0.0019150178,IQR_1.5,-0.0022874022,0.0011521421
110906,0.0018952466,IQR_1.5,-0.0022874022,0.0011521421
110907,0.0018153674,IQR_1.5,-0.0022874022,0.0011521421
110908,0.0016251670,IQR_1.5,-0.0022874022,0.0011521421
110909,0.0014925994,IQR_1.5,-0.0022874022,0.0011521421
110910,0.0014932124,IQR_1.5,-0.0022874022,0.0011521421
110911,0.0014192858,IQR_1.5,-0.0022874022,0.0011521421
110912,0.0020158107,IQR_1.5,-0.0022874022,0.0011521421
110913,0.0012531033,IQR_1.5,-0.0022874022,0.0011521421
110915,0.0015601726,IQR_1.5,-0.0022874022,0.0011521421
110918,0.0017605901,IQR_1.5,-0.0022874022,0.0011521421
110919,0.0017202828,IQR_1.5,-0.0022874022,0.0011521421
110923,0.0011781935,IQR_1.5,-0.0022874022,0.0011521421
110924,0.0013469299,IQR_1.5,-0.0022874022,0.0011521421
110925,0.0014065211,IQR_1.5,-0.0022874022,0.0011521421
110926,0.0014016222,IQR_1.5,-0.0022874022,0.0011521421
110927,0.0013851363,IQR_1.5,-0.0022874022,0.0011521421
110928,0.0014434530,IQR_1.5,-0.0022874022,0.0011521421
110929,0.0015068960,IQR_1.5,-0.0022874022,0.0011521421
110930,0.0016772905,IQR_1.5,-0.0022874022,0.0011521421
110931,0.0017203997,IQR_1.5,-0.0022874022,0.0011521421
110932,0.0018340126,IQR_1.5,-0.0022874022,0.0011521421
110933,0.0017532369,IQR_1.5,-0.0022874022,0.0011521421
110934,0.0016367530,IQR_1.5,-0.0022874022,0.0011521421
110935,0.0016318263,IQR_1.5,-0.0022874022,0.0011521421
110936,0.0015415845,IQR_1.5,-0.0022874022,0.0011521421
110937,0.0015520449,IQR_1.5,-0.0022874022,0.0011521421
110938,0.0014418901,IQR_1.5,-0.0022874022,0.0011521421
110939,0.0014023999,IQR_1.5,-0.0022874022,0.0011521421
110940,0.0013322332,IQR_1.5,-0.0022874022,0.0011521421
110941,0.0013086400,IQR_1.5,-0.0022874022,0.0011521421
110942,0.0011613969,IQR_1.5,-0.0022874022,0.0011521421
110954,0.0013728259,IQR_1.5,-0.0022874022,0.0011521421
110955,0.0014291670,IQR_1.5,-0.0022874022,0.0011521421
110960,0.0021247468,IQR_1.5,-0.0022874022,0.0011521421
110961,0.0011689296,IQR_1.5,-0.0022874022,0.0011521421
110966,0.0017609907,IQR_1.5,-0.0022874022,0.0011521421
111064,0.0013554634,IQR_1.5,-0.0022874022,0.0011521421
111071,0.0014516590,IQR_1.5,-0.0022874022,0.0011521421
111072,0.0011776444,IQR_1.5,-0.0022874022,0.0011521421
111073,0.0012284080,IQR_1.5,-0.0022874022,0.0011521421
111074,0.0013581280,IQR_1.5,-0.0022874022,0.0011521421
111075,0.0014358381,IQR_1.5,-0.0022874022,0.0011521421
111076,0.0014941847,IQR_1.5,-0.0022874022,0.0011521421
111077,0.0016013531,IQR_1.5,-0.0022874022,0.0011521421
111078,0.0016921881,IQR_1.5,-0.0022874022,0.0011521421
111079,0.0016279448,IQR_1.5,-0.0022874022,0.0011521421
111080,0.0016744040,IQR_1.5,-0.0022874022,0.0011521421
111081,0.0016919051,IQR_1.5,-0.0022874022,0.0011521421
111082,0.0017319074,IQR_1.5,-0.0022874022,0.0011521421
111083,0.0018723467,IQR_1.5,-0.0022874022,0.0011521421
111084,0.0019084763,IQR_1.5,-0.0022874022,0.0011521421
111085,0.0019921337,IQR_1.5,-0.0022874022,0.0011521421
111086,0.0019297698,IQR_1.5,-0.0022874022,0.0011521421
111087,0.0019285713,IQR_1.5,-0.0022874022,0.0011521421
111088,0.0019488634,IQR_1.5,-0.0022874022,0.0011521421
111089,0.0018803854,IQR_1.5,-0.0022874022,0.0011521421
111090,0.0020002145,IQR_1.5,-0.0022874022,0.0011521421
111091,0.0021188711,IQR_1.5,-0.0022874022,0.0011521421
111092,0.0021323934,IQR_1.5,-0.0022874022,0.0011521421
111093,0.0021715448,IQR_1.5,-0.0022874022,0.0011521421
111094,0.0023113042,IQR_1.5,-0.0022874022,0.0011521421
111095,0.0022486467,IQR_1.5,-0.0022874022,0.0011521421
111096,0.0022219883,IQR_1.5,-0.0022874022,0.0011521421
111097,0.0022863466,IQR_1.5,-0.0022874022,0.0011521421
111098,0.0024248348,IQR_1.5,-0.0022874022,0.0011521421
111099,0.0036094070,IQR_1.5,-0.0022874022,0.0011521421
111100,0.0024477625,IQR_1.5,-0.0022874022,0.0011521421
111101,0.0041556018,IQR_1.5,-0.0022874022,0.0011521421
111102,0.0023964685,IQR_1.5,-0.0022874022,0.0011521421
111103,0.0025978386,IQR_1.5,-0.0022874022,0.0011521421
111104,0.0039933538,IQR_1.5,-0.0022874022,0.0011521421
111105,0.0041035218,IQR_1.5,-0.0022874022,0.0011521421
111106,0.0026109798,IQR_1.5,-0.0022874022,0.0011521421
111107,0.0035202873,IQR_1.5,-0.0022874022,0.0011521421
111108,0.0025565766,IQR_1.5,-0.0022874022,0.0011521421
111109,0.0024006208,IQR_1.5,-0.0022874022,0.0011521421
111110,0.0024942784,IQR_1.5,-0.0022874022,0.0011521421
111111,0.0024426375,IQR_1.5,-0.0022874022,0.0011521421
111112,0.0024995299,IQR_1.5,-0.0022874022,0.0011521421
111113,0.0024789323,IQR_1.5,-0.0022874022,0.0011521421
111114,0.0025036647,IQR_1.5,-0.0022874022,0.0011521421
111115,0.0025323641,IQR_1.5,-0.0022874022,0.0011521421
111116,0.0025224942,IQR_1.5,-0.0022874022,0.0011521421
111117,0.0025452266,IQR_1.5,-0.0022874022,0.0011521421
111118,0.0025193468,IQR_1.5,-0.0022874022,0.0011521421
111119,0.0025295173,IQR_1.5,-0.0022874022,0.0011521421
111120,0.0026291062,IQR_1.5,-0.0022874022,0.0011521421
111121,0.0025630123,IQR_1.5,-0.0022874022,0.0011521421
111122,0.0025622544,IQR_1.5,-0.0022874022,0.0011521421
111123,0.0024889950,IQR_1.5,-0.0022874022,0.0011521421
111124,0.0025601287,IQR_1.5,-0.0022874022,0.0011521421
111125,0.0024190946,IQR_1.5,-0.0022874022,0.0011521421
111126,0.0023531325,IQR_1.5,-0.0022874022,0.0011521421
111127,0.0024362181,IQR_1.5,-0.0022874022,0.0011521421
111128,0.0025040659,IQR_1.5,-0.0022874022,0.0011521421
111129,0.0024219111,IQR_1.5,-0.0022874022,0.0011521421
111130,0.0023240906,IQR_1.5,-0.0022874022,0.0011521421
111131,0.0023240906,IQR_1.5,-0.0022874022,0.0011521421
111132,0.0023516272,IQR_1.5,-0.0022874022,0.0011521421
111133,0.0023401668,IQR_1.5,-0.0022874022,0.0011521421
111134,0.0023240906,IQR_1.5,-0.0022874022,0.0011521421
111135,0.0023399377,IQR_1.5,-0.0022874022,0.0011521421
111136,0.0023355451,IQR_1.5,-0.0022874022,0.0011521421
111137,0.0024523519,IQR_1.5,-0.0022874022,0.0011521421
111138,0.0024692921,IQR_1.5,-0.0022874022,0.0011521421
111139,0.0023932003,IQR_1.5,-0.0022874022,0.0011521421
111140,0.0023058746,IQR_1.5,-0.0022874022,0.0011521421
111141,0.0022557313,IQR_1.5,-0.0022874022,0.0011521421
111142,0.0021774424,IQR_1.5,-0.0022874022,0.0011521421
111143,0.0022633462,IQR_1.5,-0.0022874022,0.0011521421
111144,0.0021442971,IQR_1.5,-0.0022874022,0.0011521421
111145,0.0021426016,IQR_1.5,-0.0022874022,0.0011521421
111146,0.0020800051,IQR_1.5,-0.0022874022,0.0011521421
111147,0.0021046568,IQR_1.5,-0.0022874022,0.0011521421
111148,0.0021960123,IQR_1.5,-0.0022874022,0.0011521421
111149,0.0022464551,IQR_1.5,-0.0022874022,0.0011521421
111150,0.0022730427,IQR_1.5,-0.0022874022,0.0011521421
111151,0.0023383535,IQR_1.5,-0.0022874022,0.0011521421
111152,0.0023076097,IQR_1.5,-0.0022874022,0.0011521421
111153,0.0023077792,IQR_1.5,-0.0022874022,0.0011521421
111154,0.0023966976,IQR_1.5,-0.0022874022,0.0011521421
111155,0.0024070563,IQR_1.5,-0.0022874022,0.0011521421
111156,0.0024076102,IQR_1.5,-0.0022874022,0.0011521421
111157,0.0024317552,IQR_1.5,-0.0022874022,0.0011521421
111158,0.0024359862,IQR_1.5,-0.0022874022,0.0011521421
111159,0.0025448978,IQR_1.5,-0.0022874022,0.0011521421
111160,0.0024591740,IQR_1.5,-0.0022874022,0.0011521421
111161,0.0033039632,IQR_1.5,-0.0022874022,0.0011521421
111162,0.0023012236,IQR_1.5,-0.0022874022,0.0011521421
111163,0.0022071232,IQR_1.5,-0.0022874022,0.0011521421
111164,0.0023686348,IQR_1.5,-0.0022874022,0.0011521421
111165,0.0023573590,IQR_1.5,-0.0022874022,0.0011521421
111166,0.0022246127,IQR_1.5,-0.0022874022,0.0011521421
111167,0.0021113914,IQR_1.5,-0.0022874022,0.0011521421
111168,0.0021239850,IQR_1.5,-0.0022874022,0.0011521421
111169,0.0019335524,IQR_1.5,-0.0022874022,0.0011521421
111170,0.0019026403,IQR_1.5,-0.0022874022,0.0011521421
111171,0.0018074125,IQR_1.5,-0.0022874022,0.0011521421
111172,0.0018169250,IQR_1.5,-0.0022874022,0.0011521421
111173,0.0017495836,IQR_1.5,-0.0022874022,0.0011521421
111174,0.0016992176,IQR_1.5,-0.0022874022,0.0011521421
111175,0.0016903507,IQR_1.5,-0.0022874022,0.0011521421
111176,0.0016275413,IQR_1.5,-0.0022874022,0.0011521421
111177,0.0015747290,IQR_1.5,-0.0022874022,0.0011521421
111178,0.0015692777,IQR_1.5,-0.0022874022,0.0011521421
111179,0.0015533546,IQR_1.5,-0.0022874022,0.0011521421
111180,0.0015553461,IQR_1.5,-0.0022874022,0.0011521421
111181,0.0016353595,IQR_1.5,-0.0022874022,0.0011521421
111182,0.0016283391,IQR_1.5,-0.0022874022,0.0011521421
111183,0.0015127548,IQR_1.5,-0.0022874022,0.0011521421
111184,0.0014409627,IQR_1.5,-0.0022874022,0.0011521421
111185,0.0015161422,IQR_1.5,-0.0022874022,0.0011521421
111186,0.0015266784,IQR_1.5,-0.0022874022,0.0011521421
111187,0.0015488312,IQR_1.5,-0.0022874022,0.0011521421
111188,0.0015266064,IQR_1.5,-0.0022874022,0.0011521421
111189,0.0014307469,IQR_1.5,-0.0022874022,0.0011521421
111190,0.0013404378,IQR_1.5,-0.0022874022,0.0011521421
111191,0.0011848888,IQR_1.5,-0.0022874022,0.0011521421
111200,0.0014396722,IQR_1.5,-0.0022874022,0.0011521421
111206,0.0011857465,IQR_1.5,-0.0022874022,0.0011521421
111554,0.0011521524,IQR_1.5,-0.0022874022,0.0011521421
111555,0.0013687854,IQR_1.5,-0.0022874022,0.0011521421
111556,0.0014018212,IQR_1.5,-0.0022874022,0.0011521421
111557,0.0012734235,IQR_1.5,-0.0022874022,0.0011521421
111594,0.0013980926,IQR_1.5,-0.0022874022,0.0011521421
111595,0.0015478866,IQR_1.5,-0.0022874022,0.0011521421
111596,0.0015244689,IQR_1.5,-0.0022874022,0.0011521421
111597,0.0014523524,IQR_1.5,-0.0022874022,0.0011521421
